Product_ID,Product_Category,price$,storeID,supplierID,storeName,supplierName
P00064642,Grocery,71.1,1,16,Electro Mart,Sony Corporation
P00202042,Toys,44.44,3,39,Sound Zone,Sonos Inc.
P00337242,Home & Kitchen,72.23,3,39,Sound Zone,Sonos Inc.
P00107442,Health & Beauty,61.43,2,13,Tech Haven,Samsung Electronics
P00014142,Electronics,15.02,51,51,Pakistan,Pakistan
P00225342,Toys,64.63,4,18,Game Zone,Razer Inc.
P00169942,Health & Beauty,78.46,6,9,Photo World,Canon Inc.
P00353942,Grocery,5.58,5,18,InnoTech,Razer Inc.
P00185742,Electronics,32.02,7,17,Health Zone,Garmin Ltd.
P00292942,Health & Beauty,28.47,5,18,InnoTech,Razer Inc.
P00136142,Household Essentials,18.1,5,18,InnoTech,Razer Inc.
P00300342,Toys,20.24,3,39,Sound Zone,Sonos Inc.
P00323342,Toys,56.99,3,39,Sound Zone,Sonos Inc.
P00336642,Toys,58.25,4,18,Game Zone,Razer Inc.
P00277042,Baby,42.91,1,16,Electro Mart,Sony Corporation
P00077142,Toys,64.2,4,18,Game Zone,Razer Inc.
P00064342,Health & Beauty,50.42,7,17,Health Zone,Garmin Ltd.
P00201942,Toys,23.02,2,13,Tech Haven,Samsung Electronics
P00103742,Grocery,44.48,4,18,Game Zone,Razer Inc.
P00311842,Patio & Garden,52.95,6,9,Photo World,Canon Inc.
P00351542,Patio & Garden,10.7,2,13,Tech Haven,Samsung Electronics
P00321142,Grocery,22.96,3,39,Sound Zone,Sonos Inc.
P00299642,Toys,9.23,1,16,Electro Mart,Sony Corporation
P00071542,Health & Beauty,57.6,1,16,Electro Mart,Sony Corporation
P00192442,Toys,50.43,4,18,Game Zone,Razer Inc.
P00329142,Grocery,40.57,1,16,Electro Mart,Sony Corporation
P00269842,Toys,39.2,4,18,Game Zone,Razer Inc.
P00131842,Baby,73.4,5,18,InnoTech,Razer Inc.
P00257242,Baby,35.66,3,39,Sound Zone,Sonos Inc.
P00306542,Health & Beauty,66.88,2,13,Tech Haven,Samsung Electronics
P00342942,Pharmacy & OTC,79.01,6,9,Photo World,Canon Inc.
P00275342,Household Essentials,30.96,4,18,Game Zone,Razer Inc.
P00248642,Baby,65.95,1,16,Electro Mart,Sony Corporation
P00051242,Toys,76.56,3,39,Sound Zone,Sonos Inc.
P00291742,Health & Beauty,34.75,2,13,Tech Haven,Samsung Electronics
P00286942,Baby,55.14,3,39,Sound Zone,Sonos Inc.
P00011142,Toys,67.92,4,18,Game Zone,Razer Inc.
P00264742,Patio & Garden,29.09,6,9,Photo World,Canon Inc.
P00342542,Patio & Garden,47.49,4,18,Game Zone,Razer Inc.
P00314342,Grocery,14.47,5,18,InnoTech,Razer Inc.
P00310942,Household Essentials,38.47,4,18,Game Zone,Razer Inc.
P00060642,Toys,9.33,3,39,Sound Zone,Sonos Inc.
P00127142,Toys,23.84,6,9,Photo World,Canon Inc.
P00349542,Toys,51.01,2,13,Tech Haven,Samsung Electronics
P00104442,Toys,22.67,4,18,Game Zone,Razer Inc.
P00307842,Baby,45.07,2,13,Tech Haven,Samsung Electronics
P00271842,Toys,37.42,7,17,Health Zone,Garmin Ltd.
P00242942,Toys,56.24,2,13,Tech Haven,Samsung Electronics
P00086542,Electronics,33.7,7,17,Health Zone,Garmin Ltd.
P00055342,Health & Beauty,70.92,1,16,Electro Mart,Sony Corporation
P00270442,Toys,7.33,6,9,Photo World,Canon Inc.
P00145342,Clothing,79.73,3,39,Sound Zone,Sonos Inc.
P0098942,Toys,45.53,3,39,Sound Zone,Sonos Inc.
P00262742,Toys,50.99,5,18,InnoTech,Razer Inc.
P00091442,Toys,19.96,3,39,Sound Zone,Sonos Inc.
P00036642,Toys,68.04,2,13,Tech Haven,Samsung Electronics
P00280942,Patio & Garden,13.68,5,18,InnoTech,Razer Inc.
P00262942,Health & Beauty,44.97,3,39,Sound Zone,Sonos Inc.
P00141142,Health & Beauty,48.06,1,16,Electro Mart,Sony Corporation
P00167442,Health & Beauty,28.73,4,18,Game Zone,Razer Inc.
P00231042,Toys,37.57,5,18,InnoTech,Razer Inc.
P00171942,Toys,56.51,3,39,Sound Zone,Sonos Inc.
P00278142,Patio & Garden,10.18,1,16,Electro Mart,Sony Corporation
P00054642,Health & Beauty,12.35,4,18,Game Zone,Razer Inc.
P00022242,Health & Beauty,43.14,1,16,Electro Mart,Sony Corporation
P00311042,Toys,33.23,3,39,Sound Zone,Sonos Inc.
P00192342,Electronics,42.17,3,39,Sound Zone,Sonos Inc.
P00121842,Health & Beauty,34.08,2,13,Tech Haven,Samsung Electronics
P00369242,Patio & Garden,51.28,51,51,Pakistan,Pakistan
P00171142,Toys,50.37,4,18,Game Zone,Razer Inc.
P00130342,Household Essentials,43.75,6,9,Photo World,Canon Inc.
P00330842,Appliances,13.37,5,18,InnoTech,Razer Inc.
P00068742,Health & Beauty,73.59,7,17,Health Zone,Garmin Ltd.
P00262642,Toys,35.24,5,18,InnoTech,Razer Inc.
P0093842,Health & Beauty,30.26,5,18,InnoTech,Razer Inc.
P00107842,Toys,70.81,3,39,Sound Zone,Sonos Inc.
P00087942,Health & Beauty,54.71,3,39,Sound Zone,Sonos Inc.
P00151542,Toys,15.5,4,18,Game Zone,Razer Inc.
P00219642,Toys,51.75,1,16,Electro Mart,Sony Corporation
P00073242,Health & Beauty,62.67,4,18,Game Zone,Razer Inc.
P00139242,Toys,67.86,7,17,Health Zone,Garmin Ltd.
P00364642,Household Essentials,28.72,2,13,Tech Haven,Samsung Electronics
P00027242,Health & Beauty,38.29,4,18,Game Zone,Razer Inc.
P00130542,Toys,17.56,6,9,Photo World,Canon Inc.
P0097642,Toys,76.59,2,13,Tech Haven,Samsung Electronics
P00037642,Toys,34.69,3,39,Sound Zone,Sonos Inc.
P00028742,Health & Beauty,19.82,1,16,Electro Mart,Sony Corporation
P00162842,Grocery,7.5,1,16,Electro Mart,Sony Corporation
P00273842,Furniture,54.39,4,18,Game Zone,Razer Inc.
P00043042,Baby,59.27,1,16,Electro Mart,Sony Corporation
P00214042,Household Essentials,61.81,4,18,Game Zone,Razer Inc.
P00137342,Toys,22.85,5,18,InnoTech,Razer Inc.
P00269142,Health & Beauty,77.77,3,39,Sound Zone,Sonos Inc.
P00369542,Patio & Garden,9.46,2,13,Tech Haven,Samsung Electronics
P00149042,Health & Beauty,29.96,6,9,Photo World,Canon Inc.
P00018742,Baby,49.02,4,18,Game Zone,Razer Inc.
P00361742,Health & Beauty,62.6,1,16,Electro Mart,Sony Corporation
P00227442,Toys,48.17,3,39,Sound Zone,Sonos Inc.
P00238242,Office & School Supplies,54.44,2,13,Tech Haven,Samsung Electronics
P00262142,Toys,57.75,3,39,Sound Zone,Sonos Inc.
P00108142,Patio & Garden,31.32,4,18,Game Zone,Razer Inc.
P00159042,Toys,63.74,6,9,Photo World,Canon Inc.
P00355542,"Arts, Crafts & Sewing",39.75,4,18,Game Zone,Razer Inc.
P00369642,Patio & Garden,56.31,5,18,InnoTech,Razer Inc.
P00167342,Toys,52.85,4,18,Game Zone,Razer Inc.
P00333942,Toys,43.88,3,39,Sound Zone,Sonos Inc.
P00204442,Toys,60.32,6,9,Photo World,Canon Inc.
P00047342,Health & Beauty,47.25,2,13,Tech Haven,Samsung Electronics
P00349042,Toys,8.59,4,18,Game Zone,Razer Inc.
P00106842,Baby,69.47,2,13,Tech Haven,Samsung Electronics
P00027742,Household Essentials,78.86,7,17,Health Zone,Garmin Ltd.
P00236742,Toys,74.91,2,13,Tech Haven,Samsung Electronics
P00295142,Electronics,12.85,7,17,Health Zone,Garmin Ltd.
P00234042,Grocery,26.43,1,16,Electro Mart,Sony Corporation
P00211342,Toys,47.5,6,9,Photo World,Canon Inc.
P00069842,Furniture,55.87,3,39,Sound Zone,Sonos Inc.
P00148142,Health & Beauty,11.52,3,39,Sound Zone,Sonos Inc.
P00190642,Toys,54.07,5,18,InnoTech,Razer Inc.
P00066042,Toys,27.84,3,39,Sound Zone,Sonos Inc.
P00187542,Health & Beauty,33.1,2,13,Tech Haven,Samsung Electronics
P00066342,Appliances,40.73,5,18,InnoTech,Razer Inc.
P00152342,Toys,44.29,3,39,Sound Zone,Sonos Inc.
P00355442,Appliances,60.69,1,16,Electro Mart,Sony Corporation
P00257142,Toys,64.91,4,18,Game Zone,Razer Inc.
P00272442,Toys,69.12,5,18,InnoTech,Razer Inc.
P00250142,Toys,27.95,3,39,Sound Zone,Sonos Inc.
P00234342,Electronics,71.72,1,16,Electro Mart,Sony Corporation
P00333142,Health & Beauty,36.04,4,18,Game Zone,Razer Inc.
P00202642,Toys,6.2,1,16,Electro Mart,Sony Corporation
P00090642,Toys,57.37,3,39,Sound Zone,Sonos Inc.
P00368742,Patio & Garden,6.49,3,39,Sound Zone,Sonos Inc.
P00281342,Patio & Garden,5.78,2,13,Tech Haven,Samsung Electronics
P00366142,Household Essentials,61.6,51,51,Pakistan,Pakistan
P00162142,Baby,13.76,4,18,Game Zone,Razer Inc.
P00039842,Health & Beauty,4,6,9,Photo World,Canon Inc.
P00135942,Baby,73.84,5,18,InnoTech,Razer Inc.
P00172442,Health & Beauty,61.02,7,17,Health Zone,Garmin Ltd.
P00067442,Toys,62.44,5,18,InnoTech,Razer Inc.
P00293442,Furniture,43.32,5,18,InnoTech,Razer Inc.
P00058742,"Arts, Crafts & Sewing",19.25,3,39,Sound Zone,Sonos Inc.
P00060042,Toys,60.17,3,39,Sound Zone,Sonos Inc.
P00239042,Health & Beauty,64.92,4,18,Game Zone,Razer Inc.
P00301942,Health & Beauty,14.28,1,16,Electro Mart,Sony Corporation
P00081642,Toys,12.36,4,18,Game Zone,Razer Inc.
P00056042,Toys,70.9,7,17,Health Zone,Garmin Ltd.
P00272642,Toys,31.02,2,13,Tech Haven,Samsung Electronics
P00141342,Toys,43.25,4,18,Game Zone,Razer Inc.
P00324042,Patio & Garden,58.65,6,9,Photo World,Canon Inc.
P00134742,Health & Beauty,71.81,2,13,Tech Haven,Samsung Electronics
P00140942,Toys,71.02,3,39,Sound Zone,Sonos Inc.
P00167242,Toys,6.69,1,16,Electro Mart,Sony Corporation
P00223442,Health & Beauty,68.5,1,16,Electro Mart,Sony Corporation
P00107342,Automotive,48.26,4,18,Game Zone,Razer Inc.
P00318442,Toys,50.38,1,16,Electro Mart,Sony Corporation
P00268642,Grocery,23.52,4,18,Game Zone,Razer Inc.
P00225242,Health & Beauty,30.94,5,18,InnoTech,Razer Inc.
P00104142,Toys,66.05,3,39,Sound Zone,Sonos Inc.
P00143242,Toys,17.9,2,13,Tech Haven,Samsung Electronics
P00310742,Toys,46.75,6,9,Photo World,Canon Inc.
P00360442,Toys,53.12,4,18,Game Zone,Razer Inc.
P00229542,Grocery,6.51,1,16,Electro Mart,Sony Corporation
P00109442,Grocery,15.07,3,39,Sound Zone,Sonos Inc.
P00012942,Health & Beauty,46.06,2,13,Tech Haven,Samsung Electronics
P00059342,Toys,25.69,3,39,Sound Zone,Sonos Inc.
P00312242,Health & Beauty,59.43,4,18,Game Zone,Razer Inc.
P00309042,Pets,10.5,6,9,Photo World,Canon Inc.
P00272342,Baby,35.05,4,18,Game Zone,Razer Inc.
P00028942,Toys,21.11,5,18,InnoTech,Razer Inc.
P00366042,Health & Beauty,79.01,4,18,Game Zone,Razer Inc.
P00055042,Toys,40.09,3,39,Sound Zone,Sonos Inc.
P00152142,Baby,39.62,6,9,Photo World,Canon Inc.
P00281242,"Books, Movies & Music",76.27,2,13,Tech Haven,Samsung Electronics
P00202842,Household Essentials,78.7,4,18,Game Zone,Razer Inc.
P00243142,Toys,47.13,2,13,Tech Haven,Samsung Electronics
P00128642,Toys,52.94,7,17,Health Zone,Garmin Ltd.
P00247342,Toys,51.57,2,13,Tech Haven,Samsung Electronics
P00100342,Appliances,23.18,7,17,Health Zone,Garmin Ltd.
P00012342,Toys,31.73,1,16,Electro Mart,Sony Corporation
P00009442,Health & Beauty,18,6,9,Photo World,Canon Inc.
P00268142,Toys,49.46,3,39,Sound Zone,Sonos Inc.
P00203042,"Arts, Crafts & Sewing",52.12,3,39,Sound Zone,Sonos Inc.
P00159642,Appliances,45.72,5,18,InnoTech,Razer Inc.
P00231542,Health & Beauty,3.32,3,39,Sound Zone,Sonos Inc.
P00325442,Office & School Supplies,68.38,2,13,Tech Haven,Samsung Electronics
P00013442,Toys,74.88,5,18,InnoTech,Razer Inc.
P00071042,Automotive,26.24,3,39,Sound Zone,Sonos Inc.
P00291842,Health & Beauty,27.81,1,16,Electro Mart,Sony Corporation
P00157442,Grocery,32.94,4,18,Game Zone,Razer Inc.
P00363842,Health & Beauty,23.84,5,18,InnoTech,Razer Inc.
P00172042,Electronics,5.62,3,39,Sound Zone,Sonos Inc.
P00020942,Toys,74.85,1,16,Electro Mart,Sony Corporation
P00017342,Health & Beauty,3.51,4,18,Game Zone,Razer Inc.
P00360342,Patio & Garden,47.83,1,16,Electro Mart,Sony Corporation
P00069742,Toys,69.93,3,39,Sound Zone,Sonos Inc.
P00140342,Toys,10.87,3,39,Sound Zone,Sonos Inc.
P00082942,Toys,20.15,2,13,Tech Haven,Samsung Electronics
P00025742,Toys,18.61,51,51,Pakistan,Pakistan
P00153542,Household Essentials,19.1,4,18,Game Zone,Razer Inc.
P00142542,Toys,11.37,6,9,Photo World,Canon Inc.
P00019742,Toys,73.41,5,18,InnoTech,Razer Inc.
P00314542,Toys,16.59,7,17,Health Zone,Garmin Ltd.
P00338242,Toys,50.98,5,18,InnoTech,Razer Inc.
P00083542,Toys,26.59,5,18,InnoTech,Razer Inc.
P00299342,Toys,48.34,3,39,Sound Zone,Sonos Inc.
P00133942,Health & Beauty,44.08,3,39,Sound Zone,Sonos Inc.
P00264442,Toys,2.62,4,18,Game Zone,Razer Inc.
P00261042,Patio & Garden,39.99,1,16,Electro Mart,Sony Corporation
P00311242,Baby,52.16,4,18,Game Zone,Razer Inc.
P00152042,Appliances,59.19,7,17,Health Zone,Garmin Ltd.
P00292842,Toys,26.71,2,13,Tech Haven,Samsung Electronics
P00231642,Health & Beauty,16.75,4,18,Game Zone,Razer Inc.
P00364542,Baby,52.08,6,9,Photo World,Canon Inc.
P00332542,Toys,46.95,2,13,Tech Haven,Samsung Electronics
P00067742,Toys,15.97,3,39,Sound Zone,Sonos Inc.
P00091242,Toys,75.11,1,16,Electro Mart,Sony Corporation
P00199242,Health & Beauty,37.83,1,16,Electro Mart,Sony Corporation
P00104242,Toys,78.11,4,18,Game Zone,Razer Inc.
P00318842,Health & Beauty,3.77,1,16,Electro Mart,Sony Corporation
P00068642,Household Essentials,77.51,4,18,Game Zone,Razer Inc.
P00023542,Clothing,3.86,5,18,InnoTech,Razer Inc.
P00058542,Health & Beauty,79.24,3,39,Sound Zone,Sonos Inc.
P00154942,Appliances,53.66,2,13,Tech Haven,Samsung Electronics
P00082042,Toys,13.26,6,9,Photo World,Canon Inc.
P00357442,Health & Beauty,3.14,4,18,Game Zone,Razer Inc.
P00069642,Toys,18.18,1,16,Electro Mart,Sony Corporation
P00151642,Baby,34.19,3,39,Sound Zone,Sonos Inc.
P00243042,Health & Beauty,78.25,2,13,Tech Haven,Samsung Electronics
P00308042,Automotive,49.62,3,39,Sound Zone,Sonos Inc.
P00200542,"Arts, Crafts & Sewing",27.68,4,18,Game Zone,Razer Inc.
P00336442,Health & Beauty,59.33,6,9,Photo World,Canon Inc.
P00163642,Toys,62.04,4,18,Game Zone,Razer Inc.
P00106442,Baby,31.36,5,18,InnoTech,Razer Inc.
P00150242,Grocery,30.19,4,18,Game Zone,Razer Inc.
P00153942,Household Essentials,58.18,3,39,Sound Zone,Sonos Inc.
P00140142,Toys,65.67,6,9,Photo World,Canon Inc.
P00005242,Toys,10.43,2,13,Tech Haven,Samsung Electronics
P00308842,Health & Beauty,61.47,4,18,Game Zone,Razer Inc.
P00126742,Grocery,68.6,2,13,Tech Haven,Samsung Electronics
P00080242,Toys,21.39,7,17,Health Zone,Garmin Ltd.
P00079342,Toys,72.48,2,13,Tech Haven,Samsung Electronics
P00326342,Health & Beauty,69.76,7,17,Health Zone,Garmin Ltd.
P00270742,Health & Beauty,17.57,1,16,Electro Mart,Sony Corporation
P00108742,Health & Beauty,32.58,6,9,Photo World,Canon Inc.
P00106542,Baby,53.26,3,39,Sound Zone,Sonos Inc.
P00197642,Health & Beauty,5.52,3,39,Sound Zone,Sonos Inc.
P00051342,Toys,75.4,5,18,InnoTech,Razer Inc.
P00290842,Health & Beauty,69.56,3,39,Sound Zone,Sonos Inc.
P00201842,Baby,78.76,2,13,Tech Haven,Samsung Electronics
P00247842,Toys,16.18,5,18,InnoTech,Razer Inc.
P00216642,Toys,37.42,3,39,Sound Zone,Sonos Inc.
P00257342,Toys,64.24,1,16,Electro Mart,Sony Corporation
P00209042,Household Essentials,4.91,4,18,Game Zone,Razer Inc.
P00362142,Health & Beauty,13.91,5,18,InnoTech,Razer Inc.
P00126342,Toys,30.66,3,39,Sound Zone,Sonos Inc.
P00263342,Toys,35.92,1,16,Electro Mart,Sony Corporation
P00302242,Toys,26.51,4,18,Game Zone,Razer Inc.
P00107942,Toys,72.8,1,16,Electro Mart,Sony Corporation
P00069442,Toys,62.36,3,39,Sound Zone,Sonos Inc.
P00263242,Health & Beauty,68.47,3,39,Sound Zone,Sonos Inc.
P00278842,Health & Beauty,19.47,2,13,Tech Haven,Samsung Electronics
P00334542,Toys,33.98,51,51,Pakistan,Pakistan
P00032242,Toys,2.02,4,18,Game Zone,Razer Inc.
P00138942,Toys,72.79,6,9,Photo World,Canon Inc.
P00169342,Toys,31.95,5,18,InnoTech,Razer Inc.
P00073542,Health & Beauty,62.25,7,17,Health Zone,Garmin Ltd.
P00122142,Baby,31.72,5,18,InnoTech,Razer Inc.
P00106142,Baby,58.55,5,18,InnoTech,Razer Inc.
P00080442,Baby,42.43,3,39,Sound Zone,Sonos Inc.
P00104342,Electronics,40.68,3,39,Sound Zone,Sonos Inc.
P00132142,Toys,42.58,4,18,Game Zone,Razer Inc.
P00063242,Furniture,75.2,1,16,Electro Mart,Sony Corporation
P00204042,Toys,32.64,4,18,Game Zone,Razer Inc.
P00290642,Automotive,7.27,7,17,Health Zone,Garmin Ltd.
P00164442,Health & Beauty,44.91,2,13,Tech Haven,Samsung Electronics
P00074542,Baby,25.51,4,18,Game Zone,Razer Inc.
P00357542,Health & Beauty,62.3,6,9,Photo World,Canon Inc.
P00170742,Health & Beauty,21.9,2,13,Tech Haven,Samsung Electronics
P00332742,Grocery,15.42,3,39,Sound Zone,Sonos Inc.
P00337042,Baby,53.54,1,16,Electro Mart,Sony Corporation
P00285142,Toys,53.97,1,16,Electro Mart,Sony Corporation
P00194742,Toys,3.29,4,18,Game Zone,Razer Inc.
P00076942,Grocery,4.88,1,16,Electro Mart,Sony Corporation
P00363142,Toys,69.99,4,18,Game Zone,Razer Inc.
P00012742,Toys,63.62,5,18,InnoTech,Razer Inc.
P00281442,Patio & Garden,78.7,3,39,Sound Zone,Sonos Inc.
P00105842,Grocery,36.45,2,13,Tech Haven,Samsung Electronics
P00143042,Health & Beauty,20.98,6,9,Photo World,Canon Inc.
P00133042,Health & Beauty,36.65,4,18,Game Zone,Razer Inc.
P00006642,Toys,20.54,1,16,Electro Mart,Sony Corporation
P00026842,Health & Beauty,78.03,3,39,Sound Zone,Sonos Inc.
P00136042,Toys,37.44,2,13,Tech Haven,Samsung Electronics
P00362242,Toys,76.7,3,39,Sound Zone,Sonos Inc.
P00093142,Toys,23.04,4,18,Game Zone,Razer Inc.
P00162742,Toys,29.23,6,9,Photo World,Canon Inc.
P00039342,Toys,60.24,4,18,Game Zone,Razer Inc.
P00038742,Patio & Garden,72.61,5,18,InnoTech,Razer Inc.
P00261942,Grocery,28.27,4,18,Game Zone,Razer Inc.
P00169242,Health & Beauty,52.52,3,39,Sound Zone,Sonos Inc.
P00203842,"Arts, Crafts & Sewing",18.22,6,9,Photo World,Canon Inc.
P00075242,Toys,38.57,2,13,Tech Haven,Samsung Electronics
P00160742,Health & Beauty,57.87,4,18,Game Zone,Razer Inc.
P00239442,Health & Beauty,36.94,2,13,Tech Haven,Samsung Electronics
P00013542,Grocery,16.36,7,17,Health Zone,Garmin Ltd.
P00199542,Toys,49,2,13,Tech Haven,Samsung Electronics
P00011642,Toys,45.27,7,17,Health Zone,Garmin Ltd.
P00167042,Electronics,69.59,1,16,Electro Mart,Sony Corporation
P00203242,Health & Beauty,53.12,6,9,Photo World,Canon Inc.
P00323142,Health & Beauty,49.57,3,39,Sound Zone,Sonos Inc.
P00242242,Health & Beauty,24.27,3,39,Sound Zone,Sonos Inc.
P00301342,"Books, Movies & Music",38.29,5,18,InnoTech,Razer Inc.
P00301142,Health & Beauty,40.96,3,39,Sound Zone,Sonos Inc.
P00038042,Toys,68.39,2,13,Tech Haven,Samsung Electronics
P00341142,Patio & Garden,60.89,5,18,InnoTech,Razer Inc.
P00203642,Toys,15.69,3,39,Sound Zone,Sonos Inc.
P00364342,Toys,39.74,1,16,Electro Mart,Sony Corporation
P00051742,Toys,79.05,4,18,Game Zone,Razer Inc.
P00039142,Baby,62.83,5,18,InnoTech,Razer Inc.
P00224642,Toys,76.1,3,39,Sound Zone,Sonos Inc.
P00016242,Toys,4.52,1,16,Electro Mart,Sony Corporation
P00297142,Toys,41.28,4,18,Game Zone,Razer Inc.
P00290442,Patio & Garden,72.53,1,16,Electro Mart,Sony Corporation
P00141642,Electronics,8.06,3,39,Sound Zone,Sonos Inc.
P00249242,Toys,52.61,3,39,Sound Zone,Sonos Inc.
P00325042,Toys,60.48,2,13,Tech Haven,Samsung Electronics
P00152842,Toys,37.56,51,51,Pakistan,Pakistan
P00238842,Health & Beauty,59.22,4,18,Game Zone,Razer Inc.
P00071942,Baby,61.79,6,9,Photo World,Canon Inc.
P00070142,Health & Beauty,50.61,5,18,InnoTech,Razer Inc.
P00314842,Toys,46.73,7,17,Health Zone,Garmin Ltd.
P00306342,Toys,14,5,18,InnoTech,Razer Inc.
P00210842,Health & Beauty,65.31,5,18,InnoTech,Razer Inc.
P00294742,Health & Beauty,28.13,3,39,Sound Zone,Sonos Inc.
P00061242,Toys,10.63,3,39,Sound Zone,Sonos Inc.
P00321242,Grocery,72.76,4,18,Game Zone,Razer Inc.
P00314742,Appliances,71.21,1,16,Electro Mart,Sony Corporation
P00236242,Toys,26.26,4,18,Game Zone,Razer Inc.
P00175142,Toys,4.09,7,17,Health Zone,Garmin Ltd.
P00312042,Patio & Garden,47.99,2,13,Tech Haven,Samsung Electronics
P00091542,Health & Beauty,78.88,4,18,Game Zone,Razer Inc.
P00080142,Toys,9.8,6,9,Photo World,Canon Inc.
P00139642,Appliances,20.3,2,13,Tech Haven,Samsung Electronics
P00329842,Health & Beauty,59.23,3,39,Sound Zone,Sonos Inc.
P00077342,Toys,39.33,1,16,Electro Mart,Sony Corporation
P00305842,Grocery,54.56,1,16,Electro Mart,Sony Corporation
P00161642,Baby,38.47,4,18,Game Zone,Razer Inc.
P00144942,Toys,68.1,1,16,Electro Mart,Sony Corporation
P00340742,Toys,37.8,4,18,Game Zone,Razer Inc.
P00369842,Health & Beauty,48.79,5,18,InnoTech,Razer Inc.
P00092342,Baby,33.97,3,39,Sound Zone,Sonos Inc.
P00306942,Patio & Garden,63.25,2,13,Tech Haven,Samsung Electronics
P00364242,Toys,37.8,6,9,Photo World,Canon Inc.
P00144142,Toys,7.55,4,18,Game Zone,Razer Inc.
P00169842,Toys,41.39,1,16,Electro Mart,Sony Corporation
P00262842,Appliances,48.85,3,39,Sound Zone,Sonos Inc.
P00065542,Toys,31.52,2,13,Tech Haven,Samsung Electronics
P0097542,Baby,8.28,3,39,Sound Zone,Sonos Inc.
P00355842,Toys,67.54,4,18,Game Zone,Razer Inc.
P00341042,Patio & Garden,41.86,6,9,Photo World,Canon Inc.
P00287042,Patio & Garden,28.3,4,18,Game Zone,Razer Inc.
P00166442,Household Essentials,60.31,5,18,InnoTech,Razer Inc.
P00092042,Toys,6.29,4,18,Game Zone,Razer Inc.
P00060742,Appliances,8.75,3,39,Sound Zone,Sonos Inc.
P00274742,Toys,10.4,6,9,Photo World,Canon Inc.
P00299742,Patio & Garden,64.28,2,13,Tech Haven,Samsung Electronics
P00353742,Office & School Supplies,62.34,4,18,Game Zone,Razer Inc.
P00188142,Baby,23.9,2,13,Tech Haven,Samsung Electronics
P00339142,Health & Beauty,15.48,7,17,Health Zone,Garmin Ltd.
P00106342,Toys,50.73,2,13,Tech Haven,Samsung Electronics
P00072042,Toys,67.53,7,17,Health Zone,Garmin Ltd.
P00205542,Health & Beauty,11.16,1,16,Electro Mart,Sony Corporation
P00156642,"Arts, Crafts & Sewing",13.15,6,9,Photo World,Canon Inc.
P00133142,Grocery,56.02,3,39,Sound Zone,Sonos Inc.
P00168942,Toys,24.56,3,39,Sound Zone,Sonos Inc.
P00027842,Grocery,42.74,5,18,InnoTech,Razer Inc.
P00261742,Electronics,19.67,3,39,Sound Zone,Sonos Inc.
P00056342,Health & Beauty,21.67,2,13,Tech Haven,Samsung Electronics
P00206242,Health & Beauty,18.89,5,18,InnoTech,Razer Inc.
P00030242,Health & Beauty,5.54,3,39,Sound Zone,Sonos Inc.
P00291142,Toys,39.8,1,16,Electro Mart,Sony Corporation
P00241842,Toys,69.52,4,18,Game Zone,Razer Inc.
P00143442,Health & Beauty,67.91,5,18,InnoTech,Razer Inc.
P00309642,Health & Beauty,37.66,3,39,Sound Zone,Sonos Inc.
P00206542,Toys,76.38,1,16,Electro Mart,Sony Corporation
P00307042,Toys,57.94,4,18,Game Zone,Razer Inc.
P00185942,Electronics,77.55,1,16,Electro Mart,Sony Corporation
P00335342,Home & Kitchen,10.6,3,39,Sound Zone,Sonos Inc.
P00073442,Patio & Garden,27.24,3,39,Sound Zone,Sonos Inc.
P00074742,Toys,53.25,2,13,Tech Haven,Samsung Electronics
